Gene	Root	Stamen	Pistil	Leaf	Perisperm	Endosperm
Cc11t13460.1	114.5	439.0	189.1	110.7	306.2	302.8
Cc11t13470.1	106.3	642.4	142.7	78.8	178.6	192.6
Cc11t13480.1	124.7	28.1	95.0	49.1	50.1	63.5
Cc11t13490.1	19.8	15.7	24.0	21.9	17.7	15.1
Cc11t13500.1	49.5	14.2	46.5	26.7	25.0	19.1
Cc11t13510.1	0.1	0.2	1.0	0.1	0.2	2.2
Cc11t13520.1	1.7	0.3	0.0	0.0	356.8	1651.7
Cc11t13530.1	30.3	0.9	124.4	5.2	6.9	0.2
Cc11t13540.1	168.9	14.4	71.6	272.9	46.3	2.1
Cc11t13550.1	6.0	2.5	25.6	15.6	38.6	40.7
Cc11t13560.1	31.8	5.2	26.1	38.1	79.1	74.1
Cc11t13570.1	11.1	7.7	6.2	12.6	6.6	6.8
Cc11t13580.1	8.3	5.8	2.2	7.2	4.0	5.4
Cc11t13590.1	27.9	113.1	471.6	119.6	31.1	246.7
Cc11t13600.1	22.8	4.6	3.3	26.9	4.2	2.3
Cc11t13610.1	35.4	14.3	19.3	31.8	7.9	17.4
Cc11t13620.1	63.0	11.1	18.0	22.8	30.7	67.4
Cc11t13630.1	32.1	2.8	5.5	7.0	2.1	0.1
Cc11t13640.1	30.4	19.0	93.1	58.9	84.0	26.6
Cc11t13650.1	2.3	0.4	0.5	1.7	2.0	2.5
Cc11t13660.1	26.6	3.1	49.3	129.8	22.9	19.5
Cc11t13670.1	41.1	20.9	13.0	41.5	2.4	20.9
Cc11t13680.1	6.9	4.0	2.5	2.5	1.1	7.3
Cc11t13690.1	30.5	5.7	1.6	7.8	6.2	25.3
Cc11t13700.1	175.1	3.6	31.6	2.4	7.2	26.0
Cc11t13710.1	49.8	3341.9	1194.4	124.3	88.5	13.3
Cc11t13720.1	29.6	9.2	17.9	19.0	21.1	1.4
Cc11t13730.1	6.2	0.3	1.2	7.3	0.9	1.5
Cc11t13740.1	7.0	2.1	3.9	3.4	2.2	1.2
Cc11t13750.1	2.5	26.8	2.5	2.6	8.5	5.5
Cc11t13760.1	0.0	0.0	0.0	1.1	0.0	0.5
Cc11t13770.1	1.0	0.0	0.9	43.3	2.7	20.1
Cc11t13780.1	0.2	61.0	1.4	0.4	1.2	1.3
Cc11t13790.1	0.4	3.6	574.1	1.0	1.1	4.0
Cc11t13800.1	24.6	26.9	19.2	24.3	9.3	16.4
Cc11t13810.1	0.9	3.1	3.4	18.0	1.1	6.7
Cc11t13820.1	9.9	277.0	72.6	150.8	32.7	18.4
Cc11t13830.1	28.0	7.2	12.0	24.5	5.9	8.1
Cc11t13840.1	34.1	14.9	13.9	25.2	10.6	10.8
Cc11t13850.1	0.3	1.3	14.1	5.5	9.5	0.2
Cc11t13860.1	0.5	1.6	6.8	5.6	6.2	1.5
Cc11t13870.1	0.1	0.4	1.7	2.9	2.1	0.1
Cc11t13880.1	5.5	16.3	4.9	19.5	3.9	0.1
Cc11t13890.1	7.1	0.0	1.2	1.4	2.6	0.1
Cc11t13900.1	95.9	207.9	152.8	95.9	85.3	80.4
Cc11t13910.1	22.7	21.9	43.7	23.6	68.7	48.1
Cc11t13920.1	239.7	18.9	59.7	463.8	49.4	0.6
Cc11t13930.1	27.4	12.1	5.8	60.7	4.6	4.3
Cc11t13940.1	2.0	5.9	2.0	3.8	0.8	0.7
Cc11t13950.1	17.2	6.4	82.0	37.2	13.6	9.4
Cc11t13960.1	1.1	1.4	3.2	19.3	28.5	3.9
Cc11t13970.1	0.4	0.5	0.3	0.0	0.4	0.0
Cc11t13980.1	19.0	17.6	7.2	16.6	1.9	11.6
Cc11t13990.1	37.2	4.5	6.6	50.0	3.9	8.9
Cc11t14000.1	60.1	457.4	62.5	51.1	72.4	94.9
Cc11t14010.1	17.7	8.0	9.1	29.4	6.7	1.5
Cc11t14020.1	1.8	0.4	1.8	1.4	2.0	0.1
Cc11t14030.1	41.7	8.4	42.1	46.2	21.0	20.9
Cc11t14040.1	5.9	0.4	10.2	33.0	2.0	3.1
Cc11t14050.1	54.2	1.6	5.6	21.3	89.2	9.9
Cc11t14060.1	83.2	88.3	163.9	130.1	209.2	67.0
Cc11t14070.1	4.0	1.3	0.0	0.0	1.5	9.8
Cc11t14080.1	3.3	1.9	0.0	0.1	1.1	7.5
Cc11t14090.1	0.0	106.4	0.0	0.0	0.0	0.0
Cc11t14100.1	6.8	115.7	1.6	1.7	0.8	17.1
Cc11t14110.1	15.8	0.3	6.0	34.1	21.8	50.7
Cc11t14120.1	18.2	0.6	6.9	12.9	17.1	102.2
Cc11t14130.1	6.1	1.2	10.6	60.2	12.3	6.9
Cc11t14140.1	11.2	0.7	3.2	39.6	51.0	0.9
Cc11t14150.1	120.3	98.1	29.2	55.6	55.9	204.6
Cc11t14160.1	8.3	0.0	0.2	0.0	0.0	0.0
Cc11t14170.1	27.6	30.8	23.4	34.3	24.1	33.5
Cc11t14180.1	0.0	272.9	0.0	0.2	0.0	0.0
Cc11t14190.1	41.5	0.3	3.5	74.6	8.9	0.4
Cc11t14200.1	15.6	2.7	2.2	16.6	5.5	7.5
Cc11t14210.1	42.7	19.4	28.0	34.5	54.1	24.7
Cc11t14220.1	19.9	2.4	7.1	13.9	14.5	17.3
Cc11t14230.1	10.3	8.9	9.6	11.5	5.3	8.9
Cc11t14240.1	18.9	25.5	28.6	20.5	15.5	21.8
Cc11t14250.1	9.8	22.7	8.7	6.9	8.4	15.7
Cc11t14260.1	35.6	3.7	8.3	25.2	17.6	14.3
Cc11t14270.1	88.8	11.7	10.8	30.7	21.9	42.0
Cc11t14280.1	6.3	0.8	5.1	19.0	1.8	5.4
Cc11t14290.1	37.5	0.9	5.7	72.0	1.9	4.5
Cc11t14300.1	4.5	0.0	1.7	5.3	2.6	4.5
Cc11t14310.1	19.8	17.1	3.4	113.6	51.9	95.3
Cc11t14320.1	4.1	1.2	8.8	10.5	11.5	0.5
Cc11t14330.1	34.8	39.5	39.7	38.7	44.4	47.7
Cc11t14340.1	0.0	35.0	0.0	0.0	0.0	0.0
Cc11t14350.1	6.4	0.5	3.6	9.7	5.7	3.2
Cc11t14360.1	5.6	0.7	2.5	8.6	1.3	1.2
Cc11t14370.1	0.0	124.5	432.7	282.5	251.0	705.3
Cc11t14380.1	2.9	0.0	0.2	10.6	4.6	0.0
Cc11t14390.1	51.6	2.8	15.3	77.8	22.0	13.8
Cc11t14400.1	31.7	0.2	0.5	16.5	0.7	0.3
Cc11t14410.1	0.2	0.5	1.7	2.3	10.5	0.2
Cc11t14420.1	56.6	40.4	20.9	31.0	23.0	29.6
Cc11t14430.1	0.0	0.0	0.0	0.1	0.0	0.0
Cc11t14440.1	10.3	1.8	36.9	8.5	2.5	2.6
Cc11t14450.1	43.2	56.4	36.1	46.9	17.0	29.0
Cc11t14460.1	2.5	1.1	5.0	12.4	94.6	29.4
Cc11t14470.1	20.7	44.5	33.0	4.8	15.6	81.0
Cc11t14480.1	35.2	20.6	21.1	27.5	13.4	16.1
Cc11t14490.1	25.5	4.3	7.2	17.7	5.1	6.8
Cc11t14500.1	24.3	4.1	19.3	31.6	22.6	6.5
Cc11t14510.1	0.2	0.0	0.0	1.6	0.0	0.3
Cc11t14520.1	69.9	18.7	37.6	56.7	61.9	74.5
Cc11t14530.1	88.0	333.9	166.5	63.9	128.9	155.7
Cc11t14540.1	38.4	24.7	40.5	26.1	45.1	67.6
Cc11t14550.1	126.3	339.0	55.1	10.8	116.5	165.3
Cc11t14560.1	0.1	1.3	23.4	5.6	4.0	13.5
Cc11t14570.1	6.5	7.4	57.9	87.9	2.1	3.1
Cc11t14580.1	0.1	0.0	0.0	0.1	0.1	0.0
Cc11t14590.1	22.8	23.8	62.9	35.7	60.1	41.1
Cc11t14600.1	10.9	1.4	2.3	9.6	3.3	5.5
Cc11t14610.1	102.5	8.4	20.8	92.2	21.1	31.0
Cc11t14620.1	28.2	14.7	11.6	16.8	9.8	31.9
Cc11t14630.1	28.3	24.8	13.1	21.8	6.9	13.7
Cc11t14640.1	30.8	4.3	5.2	10.0	0.6	5.3
Cc11t14650.1	17.8	5.0	2.8	28.1	9.7	8.1
Cc11t14660.1	0.3	0.2	0.6	1.3	3.0	5.5
Cc11t14670.1	0.0	0.0	0.0	0.4	0.4	0.1
Cc11t14680.1	0.1	0.0	0.4	0.1	0.3	0.1
Cc11t14690.1	57.4	50.4	390.4	99.5	121.8	32.9
Cc11t14700.1	136.0	413.0	209.9	146.6	782.9	313.3
Cc11t14710.1	0.0	0.0	0.0	81.4	0.9	1.0
Cc11t14720.1	86.3	341.6	127.2	224.1	36.7	31.0
Cc11t14730.1	0.3	12.2	21.6	178.6	68.6	22.9
Cc11t14740.1	24.4	11.4	47.5	31.9	21.5	24.1
Cc11t14750.1	0.5	0.0	2.0	2.1	9.4	2.3
Cc11t14760.1	81.5	7.0	13.2	33.8	24.8	46.4
Cc11t14770.1	6.2	0.3	0.2	6.7	0.7	0.4
Cc11t14780.1	0.6	1.0	0.1	0.9	4.8	0.3
Cc11t14790.1	0.1	0.1	0.0	0.1	0.0	0.0
Cc11t14800.1	48.5	174.2	174.5	51.0	135.8	190.1
Cc11t14810.1	8.0	3.9	1.6	1.7	4.1	8.0
Cc11t14820.1	69.1	9.3	28.7	41.5	21.6	12.9
Cc11t14830.1	90.5	66.8	143.2	94.0	181.3	90.0
Cc11t14840.1	40.5	52.5	33.9	22.7	28.8	48.2
Cc11t14850.1	69.4	119.2	98.3	48.2	218.9	31.3
Cc11t14860.1	4.1	25.0	4.1	2.9	11.1	27.3
Cc11t14870.1	17.5	28.6	36.3	14.3	85.4	35.1
Cc11t14880.1	43.6	18.0	22.8	25.2	18.6	37.5
Cc11t14890.1	0.5	0.3	0.0	0.2	0.3	0.6
Cc11t14900.1	650.6	173.1	240.2	126.5	1578.0	1488.8
Cc11t14910.1	30.2	11.7	29.0	22.0	30.5	38.7
Cc11t14920.1	19.9	11.3	0.4	37.3	155.8	152.0
Cc11t14930.1	0.6	1.8	25.8	36.5	8.6	17.2
Cc11t14940.1	55.4	31.0	61.6	47.5	193.2	130.2
Cc11t14950.1	11.5	5.4	11.7	103.1	23.1	3.4
Cc11t14960.1	754.8	244.0	387.5	116.2	587.5	360.8
Cc11t14970.1	56.5	2.8	32.9	119.2	43.6	31.6
Cc11t14980.1	66.9	733.5	278.6	47.7	162.0	148.0
Cc11t14990.1	6.6	32.9	7.3	5.9	5.7	14.0
Cc11t15000.1	41.7	12.0	27.8	94.1	64.2	113.7
Cc11t15010.1	6.8	0.6	12.8	5.2	0.7	70.2
Cc11t15020.1	55.8	65.4	56.0	37.1	51.1	53.7
Cc11t15030.1	140.0	82.8	91.3	91.8	108.0	61.8
Cc11t15040.1	89.8	28.4	26.0	57.4	37.6	25.5
Cc11t15050.1	12.7	13.0	9.2	19.5	12.9	8.8
Cc11t15060.1	66.9	12.2	12.0	16.1	42.4	23.7
Cc11t15070.1	86.7	18.2	18.7	22.7	79.4	42.4
Cc11t15080.1	40.6	5.8	29.9	30.7	22.9	16.6
Cc11t15090.1	0.0	0.0	1.3	0.9	0.0	2.1
Cc11t15100.1	19.9	1.0	6.2	15.8	12.6	14.2
Cc11t15110.1	55.5	19.1	101.5	94.6	54.5	74.7
Cc11t15120.1	2.3	12.2	7.4	6.2	9.5	11.1
Cc11t15130.1	9.8	2.9	6.2	7.6	13.6	12.0
Cc11t15140.1	8.4	5.8	10.5	40.0	24.3	11.3
Cc11t15150.1	7.9	4.3	4.6	35.1	15.8	7.2
Cc11t15160.1	0.1	0.0	0.0	0.0	0.0	0.6
Cc11t15170.1	27.2	10.2	8.1	17.7	10.5	16.9
Cc11t15180.1	15.1	5.3	5.8	6.0	11.5	19.0
Cc11t15190.1	317.4	49.1	50.5	131.2	83.2	69.9
Cc11t15200.1	33.2	6.0	19.4	90.5	69.8	91.0
Cc11t15210.1	15.5	1.7	16.4	302.1	1.9	6.8
Cc11t15220.1	38.1	15.9	4.4	11.2	24.1	5.0
Cc11t15230.1	38.5	25.2	47.9	32.1	10.9	9.1
Cc11t15240.1	12.5	0.9	0.1	0.1	0.7	0.7
Cc11t15250.1	66.6	2.3	0.0	2.5	0.6	1.7
Cc11t15260.1	784.3	1200.3	944.7	561.2	1580.6	859.7
Cc11t15270.1	42.1	25.2	39.0	36.8	31.2	22.9
Cc11t15280.1	0.8	1.9	2.7	29.0	6.5	1.9
Cc11t15290.1	4.2	0.9	3.4	55.4	392.6	3.7
Cc11t15300.1	1.6	0.2	2.3	3.5	3.1	0.5
Cc11t15310.1	0.7	11.7	4.6	2.8	17.8	107.0
Cc11t15320.1	0.0	0.1	0.0	0.2	0.3	1.5
Cc11t15330.1	24.3	55.7	30.2	18.6	17.4	45.6
Cc11t15340.1	0.0	0.0	0.0	45.7	22.6	0.5
Cc11t15350.1	0.0	0.0	0.0	0.0	10.1	0.0
Cc11t15360.1	6.9	5.3	12.1	16.8	24.2	11.3
Cc11t15370.1	3.8	23.3	3.2	21.7	1.5	3.1
Cc11t15380.1	12.0	263.7	130.6	80.6	83.8	33.4
Cc11t15390.1	0.9	31.6	1.5	6.5	7.3	3.9
Cc11t15400.1	40.9	0.7	9.6	32.4	39.5	12.6
Cc11t15410.1	0.2	93.1	2.3	3.2	3.1	2.8
Cc11t15420.1	0.8	0.2	0.2	0.2	2.2	0.3
Cc11t15430.1	1.1	0.0	0.5	0.4	3.0	0.8
Cc11t15440.1	12.7	4.7	3.4	31.1	8.5	3.3
Cc11t15450.1	19.2	4.4	6.3	9.4	16.5	8.4
Cc11t15460.1	8.9	3.7	37.7	14.8	2.7	1.6
Cc11t15470.1	0.0	0.4	0.1	0.0	0.6	0.0
Cc11t15480.1	8.4	0.1	15.4	0.4	5.1	6.7
Cc11t15490.1	46.4	15.4	19.7	41.0	20.6	12.1
Cc11t15500.1	11.9	2.5	2.0	0.3	1.0	1.3
Cc11t15510.1	7.0	7.3	12.5	14.5	6.9	0.6
Cc11t15520.1	22.2	229.8	132.4	42.5	17.1	12.2
Cc11t15530.1	0.0	0.1	0.0	0.0	0.1	0.1
Cc11t15540.1	128.1	93.6	91.7	101.2	51.2	131.7
Cc11t15550.1	0.2	0.0	0.0	0.0	0.1	0.2
Cc11t15560.1	0.0	0.8	0.0	0.1	1.5	1.3
Cc11t15570.1	16.7	30.5	8.3	18.2	16.9	10.5
Cc11t15580.1	65.0	48.2	62.8	243.1	43.1	40.0
Cc11t15590.1	12.8	0.0	3.9	13.7	5.3	1.6
Cc11t15600.1	102.3	11.7	25.9	17.2	58.7	118.4
Cc11t15610.1	17.6	3.2	12.9	33.3	24.8	28.4
Cc11t15620.1	5.9	4.5	22.8	29.6	1.5	1.4
Cc11t15630.1	3.9	2.9	9.8	24.8	0.9	0.8
Cc11t15640.1	0.0	0.4	1.2	0.0	0.0	0.0
Cc11t15650.1	0.0	0.2	2.8	0.8	0.5	0.1
Cc11t15660.1	66.5	41.2	171.5	19.5	2.7	50.1
Cc11t15670.1	0.1	0.0	2.4	18.8	0.0	0.2
Cc11t15680.1	2.5	0.0	0.3	1.9	0.2	1.8
Cc11t15690.1	353.7	637.7	309.9	119.5	1395.7	1065.1
Cc11t15700.1	10.0	13.3	28.5	21.4	22.8	17.4
Cc11t15710.1	12.2	11.8	13.4	32.4	5.2	5.9
Cc11t15720.1	67.8	6.1	10.6	51.1	15.2	16.9
Cc11t15730.1	6.1	0.1	0.8	0.8	0.6	1.9
Cc11t15740.1	0.1	2.8	4.2	97.5	0.4	0.5
Cc11t15750.1	245.2	54.8	3.3	1.6	573.1	10.8
Cc11t15760.1	0.5	0.0	0.0	0.0	0.0	0.0
Cc11t15770.1	47.7	4.3	6.7	12.1	11.8	15.0
Cc11t15780.1	149.8	26.2	8.1	2.9	43.8	117.8
Cc11t15790.1	0.0	0.0	0.0	0.0	0.1	0.3
Cc11t15800.1	23.9	1.1	1.7	30.1	9.3	3.4
Cc11t15810.1	27.3	150.4	54.4	140.1	16.9	18.9
Cc11t15820.1	76.1	1.6	19.8	30.7	27.5	0.2
Cc11t15830.1	0.6	0.3	187.1	1.4	1.6	15.6
Cc11t15840.1	10.1	1.6	14.9	8.0	2.1	14.9
Cc11t15850.1	36.9	5.1	19.4	68.0	18.4	6.5
Cc11t15860.1	0.7	1.2	1.4	3.9	3.8	1.8
Cc11t15870.1	0.1	0.2	0.0	1.0	0.4	4.8
Cc11t15880.1	0.1	7.3	24.9	5.7	7.7	73.4
Cc11t15890.1	27.0	9.4	15.9	24.7	16.7	5.0
Cc11t15900.1	21.1	41.2	10.7	25.8	20.6	28.9
Cc11t15910.1	0.0	1.2	0.0	0.1	2.3	1.6
Cc11t15920.1	15.9	8.1	2.7	3.4	2.8	4.9
Cc11t15930.1	10.2	6.4	0.8	5.4	1.6	2.0
Cc11t15940.1	38.2	91.4	15.8	60.9	22.3	56.8
Cc11t15950.1	26.7	35.6	5.7	40.4	7.9	25.9
Cc11t15960.1	37.0	40.6	20.8	35.8	7.0	26.3
Cc11t15970.1	31.1	2.2	3.4	11.1	13.9	42.6
Cc11t15980.1	43.3	22.0	11.4	24.1	5.5	13.3
Cc11t15990.1	12.5	2.6	2.8	11.4	3.2	5.9
Cc11t16000.1	0.2	0.3	5.4	0.6	0.3	0.1
Cc11t16010.1	48.3	34.8	24.5	45.6	17.0	17.4
Cc11t16020.1	47.9	11.6	17.0	48.8	11.1	14.1
Cc11t16030.1	21.0	0.0	0.3	21.7	0.2	0.9
Cc11t16040.1	23.4	5.3	6.4	21.6	5.1	7.2
Cc11t16050.1	18.5	0.2	0.5	7.3	3.3	16.0
Cc11t16060.1	89.8	130.4	383.5	84.9	177.0	185.3
Cc11t16070.1	6.9	0.4	0.4	3.4	0.3	0.0
Cc11t16080.1	3.1	1.6	5.6	10.4	5.8	0.4
Cc11t16090.1	0.1	0.3	0.0	0.0	0.0	0.6
Cc11t16100.1	0.3	0.1	0.0	0.1	0.1	0.3
Cc11t16110.1	60.5	219.2	193.5	69.2	513.0	344.3
Cc11t16120.1	0.4	0.5	4.7	0.9	13.2	2122.4
Cc11t16130.1	1.9	0.0	0.0	0.4	0.2	11.3
Cc11t16140.1	51.2	1.0	2.1	23.0	3.5	2.6
Cc11t16150.1	47.2	2.8	7.7	29.0	11.0	15.2
Cc11t16160.1	23.4	10.1	26.5	57.3	28.1	13.4
Cc11t16170.1	70.3	26.3	49.6	70.6	38.0	28.4
Cc11t16180.1	77.4	5.7	22.7	50.8	32.8	21.3
Cc11t16190.1	82.4	109.0	105.5	69.6	79.9	75.0
Cc11t16200.1	0.5	17.2	370.5	45.5	3.2	0.9
Cc11t16210.1	79.8	49.4	60.1	140.1	106.8	49.0
Cc11t16220.1	29.4	2.6	11.3	34.6	12.1	8.1
Cc11t16230.1	8.7	3.7	64.9	805.2	993.6	7.7
Cc11t16240.1	16.2	74.1	44.0	8.2	204.0	15.5
Cc11t16250.1	7.8	1.3	1.0	2.8	3.5	10.5
Cc11t16260.1	1.2	17.8	46.2	0.4	4.9	19.5
Cc11t16270.1	15.6	0.7	6.7	19.0	4.9	6.0
Cc11t16280.1	36.1	1.5	4.8	35.7	5.6	7.7
Cc11t16290.1	10.1	3.1	5.1	13.9	3.4	4.1
Cc11t16300.1	35.0	9.0	18.4	11.7	17.9	24.6
Cc11t16310.1	20.5	4.7	3.1	20.1	15.4	0.1
Cc11t16320.1	0.1	0.0	0.0	0.4	3.2	0.0
Cc11t16330.1	74.4	4.3	1.6	37.3	7.1	1.7
Cc11t16340.1	1.1	4.9	5.6	9.2	5.6	15.0
Cc11t16350.1	1.6	4.6	2.6	8.8	3.1	7.9
Cc11t16360.1	1.4	0.6	1.3	0.3	105.0	61.0
Cc11t16370.1	6.9	0.0	0.0	0.0	0.4	0.3
Cc11t16380.1	0.7	0.2	19.7	0.3	0.8	127.4
Cc11t16390.1	24.8	4.0	13.5	40.1	20.5	5.0
Cc11t16400.1	0.0	0.2	0.3	0.2	0.2	0.3
Cc11t16410.1	10.7	2.1	6.9	3.4	8.8	12.0
Cc11t16420.1	0.1	0.0	0.1	0.0	0.3	0.1
Cc11t16430.1	17.0	1.3	3.5	10.3	3.6	13.8
Cc11t16440.1	15.7	8.7	7.4	8.5	2.3	13.4
Cc11t16450.1	51.8	124.8	17.8	49.4	7.1	20.0
Cc11t16460.1	0.0	244.7	0.6	0.0	2.1	1.9
Cc11t16470.1	12.2	3.6	6.9	14.2	7.9	27.2
Cc11t16480.1	0.7	1.6	3.7	1.1	16.5	28.1
Cc11t16490.1	0.1	0.8	0.0	2.7	0.0	0.2
Cc11t16500.1	0.0	663.2	0.0	0.0	0.0	0.2
Cc11t16510.1	692.6	960.9	1016.5	621.5	1925.9	1361.6
Cc11t16520.1	5.5	0.2	0.4	0.0	0.0	0.1
Cc11t16530.1	8.3	1.5	7.0	14.5	10.4	15.7
Cc11t16540.1	0.0	2.3	10.8	0.1	1.3	0.1
Cc11t16550.1	0.0	341.5	0.2	0.0	0.0	0.1
Cc11t16560.1	0.9	0.7	0.5	0.8	2.7	5.5
Cc11t16570.1	26.2	11.7	29.3	28.1	36.8	34.4
Cc11t16580.1	43.0	231.9	282.9	53.5	124.7	121.2
Cc11t16590.1	20.4	25.9	35.0	20.2	67.2	63.6
Cc11t16600.1	10.6	0.7	4.1	26.5	13.2	7.3
Cc11t16610.1	2.9	1.3	1.9	3.1	1.4	2.5
Cc11t16620.1	19.8	59.2	55.5	21.3	23.3	24.6
Cc11t16630.1	18.3	7.1	7.3	21.7	6.9	8.2
Cc11t16640.1	0.2	0.2	2.3	14.5	17.6	3.5
Cc11t16650.1	634.4	42.3	71.0	257.8	56.0	255.4
Cc11t16660.1	19.1	2.3	5.4	15.0	10.5	2.9
Cc11t16670.1	8.5	1.5	2.0	7.1	6.0	7.9
Cc11t16680.1	36.8	0.6	5.8	18.9	52.0	7.7
Cc11t16690.1	13.1	12.6	4.0	4.4	4.3	3.7
Cc11t16700.1	18.0	1.1	1.4	7.8	10.0	7.7
Cc11t16710.1	52.1	176.4	86.0	39.6	63.5	79.3
Cc11t16720.1	15.2	1.6	4.8	18.3	11.2	9.1
Cc11t16730.1	9.8	2.4	2.7	9.9	6.6	3.4
Cc11t16740.1	0.3	0.1	0.3	2.1	0.6	0.6
Cc11t16750.1	0.0	111.7	0.0	0.0	0.0	0.0
Cc11t16760.1	23.8	57.3	20.7	63.3	24.7	19.3
Cc11t16770.1	50.7	82.2	231.9	40.4	111.4	84.0
Cc11t16780.1	1.4	0.3	3.5	6.9	11.3	7.2
Cc11t16790.1	0.2	0.6	2.8	2.3	2.3	1.0
Cc11t16800.1	74.0	115.9	80.0	47.9	308.8	208.6
Cc11t16810.1	26.5	9.2	16.1	34.9	22.1	46.6
Cc11t16820.1	35.8	26.1	32.2	37.4	34.5	66.0
Cc11t16830.1	3.7	0.1	2.4	5.8	2.4	0.5
Cc11t16840.1	2.2	0.5	1.2	0.6	12.9	29.6
Cc11t16850.1	33.6	16.1	29.7	28.6	60.4	55.5
Cc11t16860.1	236.0	0.1	1.3	21.6	0.8	0.3
Cc11t16870.1	28.5	2.7	9.1	16.5	10.2	11.5
Cc11t16880.1	282.0	98.1	210.1	171.0	600.1	949.1
Cc11t16890.1	51.9	346.2	124.0	57.7	204.6	228.3
Cc11t16900.1	69.5	38.8	1.1	35.7	29.3	79.3
Cc11t16910.1	1.5	3.6	28.5	2211.2	887.5	6.1
Cc11t16920.1	4.9	41.3	35.0	74.8	170.2	145.6
Cc11t16930.1	12.2	13.9	8.7	12.6	4.7	7.7
Cc11t16940.1	9.7	27.1	22.2	18.1	16.2	8.4
Cc11t16950.1	304.7	0.1	1.3	3.7	3.8	0.1
Cc11t16960.1	17.1	163.6	0.1	0.0	1.5	13.8
Cc11t16970.1	2.6	48.9	241.1	76.6	132.5	368.0
Cc11t16980.1	463.6	51.6	68.1	239.9	213.0	256.4
Cc11t16990.1	39.7	4.0	17.5	23.4	22.6	9.0
Cc11t17000.1	5.6	0.0	1.6	3.9	3.5	4.5
Cc11t17010.1	55.5	3.1	18.4	26.6	44.7	17.6
Cc11t17020.1	48.7	340.1	251.5	56.1	335.5	332.4
Cc11t17030.1	203.2	4.1	19.7	98.4	10.2	10.5
Cc11t17040.1	78.6	116.5	108.5	36.8	196.9	219.7
Cc11t17050.1	22.5	14.5	9.9	17.6	25.0	61.1
Cc11t17060.1	61.3	3.3	15.4	55.4	18.6	32.3
Cc11t17070.1	8.8	2.1	6.8	24.9	144.5	18.6
Cc11t17080.1	32.1	9.7	34.9	59.8	67.2	408.9
Cc11t17090.1	6.6	18.4	42.3	15.1	36.6	50.3
Cc11t17100.1	20.6	62.9	36.7	15.9	2.4	31.8
Cc11t17110.1	0.0	113.6	930.9	0.4	486.5	5.1
Cc11t17120.1	0.0	0.0	0.0	0.0	0.0	0.0
Cc11t17130.1	26.9	1.9	3.6	47.4	22.7	1.9
Cc11t17140.1	0.0	0.3	0.0	0.0	0.0	0.1
Cc11t17150.1	1.9	15.5	2.6	1.8	5.0	9.4
Cc11t17160.1	43.8	47.4	40.9	37.1	26.5	36.9
Cc11t17170.1	18.0	0.0	0.6	0.3	3.1	1.6
Cc11t17180.1	61.3	14.4	24.7	43.1	16.7	16.1
Cc11t17190.1	0.0	0.0	0.0	0.0	0.3	0.3
Cc11t17200.1	0.0	38.0	0.0	3.5	0.0	0.2
Cc11t17210.1	26.9	4.9	24.9	11.9	126.5	60.4
Cc11t17220.1	0.0	470.7	0.4	1.2	3.2	266.4
Cc11t17230.1	0.0	0.2	24.9	0.0	0.1	0.5
Cc11t17240.1	29.4	108.8	25.8	45.9	33.3	33.8
Cc11t17250.1	1.7	6.7	1.7	1.8	3.5	0.2
Cc11t17260.1	24.8	21.2	27.1	10.8	11.2	15.3
Cc11t17270.1	314.5	0.7	2.3	62.2	26.1	35.1
Cc11t17280.1	40.3	3.1	15.9	51.4	47.2	42.2
Cc11t17290.1	31.5	54.3	63.6	58.6	98.4	58.6
Cc11t17300.1	37.2	5.1	10.7	51.5	37.1	28.0
Cc11t17310.1	60.7	13.4	18.8	50.9	20.5	20.5
Cc11t17320.1	45.1	7.0	4.8	17.8	18.8	19.7
Cc11t17330.1	263.4	0.0	0.0	9.3	6.9	35.8
Cc11t17340.1	0.0	0.0	0.3	0.6	0.6	0.1
Cc11t17350.1	0.0	0.0	0.1	0.0	1.1	0.4
Cc11t17360.1	0.0	0.0	0.0	0.0	0.8	0.8
Cc11t17370.1	0.0	55.2	0.0	0.2	0.0	0.1
Cc11t17380.1	79.8	55.7	46.6	81.6	17.5	27.1
Cc11t17390.1	0.1	0.0	14.1	0.0	171.6	147.4
Cc11t17400.1	42.3	65.5	159.2	51.9	127.2	103.1
Cc11t17410.1	46.3	1.2	4.7	29.3	1.2	140.3
Cc11t17420.1	50.5	130.0	90.2	31.5	290.5	115.0
Cc11t17430.1	19.9	0.3	0.0	3.0	0.1	17.8
Cc11t17440.1	0.4	12.2	1.4	5.2	3.7	2.6
Cc11t17450.1	69.2	39.8	87.1	41.7	210.2	108.1
Cc11t17460.1	67.7	14.8	32.5	23.4	39.6	23.1
Cc11t17470.1	2.4	3.9	13.8	4.6	2.7	2.5
Cc11t17480.1	6.2	0.8	1.8	5.2	2.7	1.0
Cc11t17490.1	28.3	22.0	14.8	15.5	12.6	14.8
Cc11t17500.1	4.1	0.0	0.9	1.2	0.6	0.3
Cc11t17510.1	0.0	8.3	0.3	14.0	3.4	3.2
Cc11t17520.1	7.9	0.3	2.4	0.0	6.4	0.1
Cc11t17530.1	5.4	2.8	6.8	14.8	60.4	36.8
Cc00t00010.1	0.0	0.0	0.0	0.1	0.3	0.2
Cc00t00020.1	0.0	0.0	0.0	0.0	0.0	0.0
